source_file;sub_dataset;id_observation;consortium;period;Zona_i_period;Zona_period;location_id;barrio_tpd;barrio_senepa;barrio_censo;Y;X;visit_date;visit_day;visit_month;visit_year;x1;y1
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02865;SENEPA;E2;Zona_1E2;ZonaE2;l_155800009;San_Ignacio;San_Cayetano;San_Cayetano;7199824.956;435134.1158;2018-07-23;23;7;2018;-57.64446438;-25.31672532
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02866;SENEPA;E2;Zona_1E2;ZonaE2;l_155800009;San_Ignacio;San_Cayetano;San_Cayetano;7199824.956;435134.1158;2018-07-23;23;7;2018;-57.64446438;-25.31672532
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02867;SENEPA;E2;Zona_1E2;ZonaE2;l_155800010;San_Ignacio;San_Cayetano;San_Cayetano;7199813.782;435146.1634;2018-07-23;23;7;2018;-57.64434522;-25.31682675
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02868;SENEPA;E2;Zona_1E2;ZonaE2;l_155800010;San_Ignacio;San_Cayetano;San_Cayetano;7199813.782;435146.1634;2018-07-23;23;7;2018;-57.64434522;-25.31682675
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02869;SENEPA;E2;Zona_1E2;ZonaE2;l_155800010;San_Ignacio;San_Cayetano;San_Cayetano;7199813.782;435146.1634;2018-07-23;23;7;2018;-57.64434522;-25.31682675
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02870;SENEPA;E2;Zona_1E2;ZonaE2;l_155800010;San_Ignacio;San_Cayetano;San_Cayetano;7199813.782;435146.1634;2018-07-23;23;7;2018;-57.64434522;-25.31682675
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02871;SENEPA;E2;Zona_1E2;ZonaE2;l_155800010;San_Ignacio;San_Cayetano;San_Cayetano;7199813.782;435146.1634;2018-07-23;23;7;2018;-57.64434522;-25.31682675
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02872;SENEPA;E2;Zona_1E2;ZonaE2;l_155800010;San_Ignacio;San_Cayetano;San_Cayetano;7199813.782;435146.1634;2018-07-23;23;7;2018;-57.64434522;-25.31682675
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02873;SENEPA;E2;Zona_1E2;ZonaE2;l_155800010;San_Ignacio;San_Cayetano;San_Cayetano;7199813.782;435146.1634;2018-07-23;23;7;2018;-57.64434522;-25.31682675
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02874;SENEPA;E2;Zona_1E2;ZonaE2;l_155800010;San_Ignacio;San_Cayetano;San_Cayetano;7199813.782;435146.1634;2018-07-23;23;7;2018;-57.64434522;-25.31682675
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02875;SENEPA;E2;Zona_1E2;ZonaE2;l_155800011;San_Ignacio;San_Cayetano;San_Cayetano;7199808.544;435152.2746;2018-07-23;23;7;2018;-57.64428476;-25.31687431
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02876;SENEPA;E2;Zona_1E2;ZonaE2;l_155800011;San_Ignacio;San_Cayetano;San_Cayetano;7199808.544;435152.2746;2018-07-23;23;7;2018;-57.64428476;-25.31687431
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02877;SENEPA;E2;Zona_1E2;ZonaE2;l_155800011;San_Ignacio;San_Cayetano;San_Cayetano;7199808.544;435152.2746;2018-07-23;23;7;2018;-57.64428476;-25.31687431
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02878;SENEPA;E2;Zona_1E2;ZonaE2;l_155800011;San_Ignacio;San_Cayetano;San_Cayetano;7199808.544;435152.2746;2018-07-23;23;7;2018;-57.64428476;-25.31687431
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02879;SENEPA;E2;Zona_1E2;ZonaE2;l_155800011;San_Ignacio;San_Cayetano;San_Cayetano;7199808.544;435152.2746;2018-07-23;23;7;2018;-57.64428476;-25.31687431
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02880;SENEPA;E2;Zona_1E2;ZonaE2;l_155800011;San_Ignacio;San_Cayetano;San_Cayetano;7199808.544;435152.2746;2018-07-23;23;7;2018;-57.64428476;-25.31687431
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02881;SENEPA;E2;Zona_1E2;ZonaE2;l_155800011;San_Ignacio;San_Cayetano;San_Cayetano;7199808.544;435152.2746;2018-07-23;23;7;2018;-57.64428476;-25.31687431
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02882;SENEPA;E2;Zona_1E2;ZonaE2;l_155800011;San_Ignacio;San_Cayetano;San_Cayetano;7199808.544;435152.2746;2018-07-23;23;7;2018;-57.64428476;-25.31687431
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA03055;SENEPA;E2;Zona_1E2;ZonaE2;l_156600001;San_Ignacio;San_Cayetano;San_Cayetano;7199692.675;435150.424;2018-07-23;23;7;2018;-57.64430868;-25.31792054
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA03056;SENEPA;E2;Zona_1E2;ZonaE2;l_156600001;San_Ignacio;San_Cayetano;San_Cayetano;7199692.675;435150.424;2018-07-23;23;7;2018;-57.64430868;-25.31792054
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA03057;SENEPA;E2;Zona_1E2;ZonaE2;l_156600001;San_Ignacio;San_Cayetano;San_Cayetano;7199692.675;435150.424;2018-07-23;23;7;2018;-57.64430868;-25.31792054
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA03058;SENEPA;E2;Zona_1E2;ZonaE2;l_156600001;San_Ignacio;San_Cayetano;San_Cayetano;7199692.675;435150.424;2018-07-23;23;7;2018;-57.64430868;-25.31792054
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA03059;SENEPA;E2;Zona_1E2;ZonaE2;l_156600001;San_Ignacio;San_Cayetano;San_Cayetano;7199692.675;435150.424;2018-07-23;23;7;2018;-57.64430868;-25.31792054
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA03060;SENEPA;E2;Zona_1E2;ZonaE2;l_156600001;San_Ignacio;San_Cayetano;San_Cayetano;7199692.675;435150.424;2018-07-23;23;7;2018;-57.64430868;-25.31792054
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA03061;SENEPA;E2;Zona_1E2;ZonaE2;l_156600001;San_Ignacio;San_Cayetano;San_Cayetano;7199692.675;435150.424;2018-07-23;23;7;2018;-57.64430868;-25.31792054
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA03062;SENEPA;E2;Zona_1E2;ZonaE2;l_156600001;San_Ignacio;San_Cayetano;San_Cayetano;7199692.675;435150.424;2018-07-23;23;7;2018;-57.64430868;-25.31792054
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA03063;SENEPA;E2;Zona_1E2;ZonaE2;l_156600001;San_Ignacio;San_Cayetano;San_Cayetano;7199692.675;435150.424;2018-07-23;23;7;2018;-57.64430868;-25.31792054
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA03064;SENEPA;E2;Zona_1E2;ZonaE2;l_156600001;San_Ignacio;San_Cayetano;San_Cayetano;7199692.675;435150.424;2018-07-23;23;7;2018;-57.64430868;-25.31792054
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA03065;SENEPA;E2;Zona_1E2;ZonaE2;l_156600002;San_Ignacio;San_Cayetano;San_Cayetano;7199691.392;435141.624;2018-07-23;23;7;2018;-57.64439617;-25.31793175
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA03066;SENEPA;E2;Zona_1E2;ZonaE2;l_156600002;San_Ignacio;San_Cayetano;San_Cayetano;7199691.392;435141.624;2018-07-23;23;7;2018;-57.64439617;-25.31793175
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA03067;SENEPA;E2;Zona_1E2;ZonaE2;l_156600002;San_Ignacio;San_Cayetano;San_Cayetano;7199691.392;435141.624;2018-07-23;23;7;2018;-57.64439617;-25.31793175
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA03068;SENEPA;E2;Zona_1E2;ZonaE2;l_156600002;San_Ignacio;San_Cayetano;San_Cayetano;7199691.392;435141.624;2018-07-23;23;7;2018;-57.64439617;-25.31793175
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA03069;SENEPA;E2;Zona_1E2;ZonaE2;l_156600002;San_Ignacio;San_Cayetano;San_Cayetano;7199691.392;435141.624;2018-07-23;23;7;2018;-57.64439617;-25.31793175
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA03070;SENEPA;E2;Zona_1E2;ZonaE2;l_156600002;San_Ignacio;San_Cayetano;San_Cayetano;7199691.392;435141.624;2018-07-23;23;7;2018;-57.64439617;-25.31793175
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA03071;SENEPA;E2;Zona_1E2;ZonaE2;l_156600003;San_Ignacio;San_Cayetano;San_Cayetano;7199694.325;435135.574;2018-07-23;23;7;2018;-57.64445613;-25.317905
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA03072;SENEPA;E2;Zona_1E2;ZonaE2;l_156600003;San_Ignacio;San_Cayetano;San_Cayetano;7199694.325;435135.574;2018-07-23;23;7;2018;-57.64445613;-25.317905
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA03073;SENEPA;E2;Zona_1E2;ZonaE2;l_156600003;San_Ignacio;San_Cayetano;San_Cayetano;7199694.325;435135.574;2018-07-23;23;7;2018;-57.64445613;-25.317905
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA03074;SENEPA;E2;Zona_1E2;ZonaE2;l_156600003;San_Ignacio;San_Cayetano;San_Cayetano;7199694.325;435135.574;2018-07-23;23;7;2018;-57.64445613;-25.317905
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA03075;SENEPA;E2;Zona_1E2;ZonaE2;l_156600003;San_Ignacio;San_Cayetano;San_Cayetano;7199694.325;435135.574;2018-07-23;23;7;2018;-57.64445613;-25.317905
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA03076;SENEPA;E2;Zona_1E2;ZonaE2;l_156600003;San_Ignacio;San_Cayetano;San_Cayetano;7199694.325;435135.574;2018-07-23;23;7;2018;-57.64445613;-25.317905
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA03077;SENEPA;E2;Zona_1E2;ZonaE2;l_156600003;San_Ignacio;San_Cayetano;San_Cayetano;7199694.325;435135.574;2018-07-23;23;7;2018;-57.64445613;-25.317905
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA03078;SENEPA;E2;Zona_1E2;ZonaE2;l_156600004;San_Ignacio;San_Cayetano;San_Cayetano;7199708.442;435131.724;2018-07-23;23;7;2018;-57.64449371;-25.31777735
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA03079;SENEPA;E2;Zona_1E2;ZonaE2;l_156600004;San_Ignacio;San_Cayetano;San_Cayetano;7199708.442;435131.724;2018-07-23;23;7;2018;-57.64449371;-25.31777735
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA03080;SENEPA;E2;Zona_1E2;ZonaE2;l_156600004;San_Ignacio;San_Cayetano;San_Cayetano;7199708.442;435131.724;2018-07-23;23;7;2018;-57.64449371;-25.31777735
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA03081;SENEPA;E2;Zona_1E2;ZonaE2;l_156600004;San_Ignacio;San_Cayetano;San_Cayetano;7199708.442;435131.724;2018-07-23;23;7;2018;-57.64449371;-25.31777735
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA03082;SENEPA;E2;Zona_1E2;ZonaE2;l_156600004;San_Ignacio;San_Cayetano;San_Cayetano;7199708.442;435131.724;2018-07-23;23;7;2018;-57.64449371;-25.31777735
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA03083;SENEPA;E2;Zona_1E2;ZonaE2;l_156600004;San_Ignacio;San_Cayetano;San_Cayetano;7199708.442;435131.724;2018-07-23;23;7;2018;-57.64449371;-25.31777735
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA03084;SENEPA;E2;Zona_1E2;ZonaE2;l_156600004;San_Ignacio;San_Cayetano;San_Cayetano;7199708.442;435131.724;2018-07-23;23;7;2018;-57.64449371;-25.31777735
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02913;SENEPA;E2;Zona_1E2;ZonaE2;l_156700001;San_Ignacio;San_Cayetano;San_Cayetano;7199708.769;434982.4239;2018-07-23;23;7;2018;-57.64597698;-25.31776791
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02914;SENEPA;E2;Zona_1E2;ZonaE2;l_156700001;San_Ignacio;San_Cayetano;San_Cayetano;7199708.769;434982.4239;2018-07-23;23;7;2018;-57.64597698;-25.31776791
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02915;SENEPA;E2;Zona_1E2;ZonaE2;l_156700001;San_Ignacio;San_Cayetano;San_Cayetano;7199708.769;434982.4239;2018-07-23;23;7;2018;-57.64597698;-25.31776791
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02916;SENEPA;E2;Zona_1E2;ZonaE2;l_156700001;San_Ignacio;San_Cayetano;San_Cayetano;7199708.769;434982.4239;2018-07-23;23;7;2018;-57.64597698;-25.31776791
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02917;SENEPA;E2;Zona_1E2;ZonaE2;l_156700001;San_Ignacio;San_Cayetano;San_Cayetano;7199708.769;434982.4239;2018-07-23;23;7;2018;-57.64597698;-25.31776791
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02918;SENEPA;E2;Zona_1E2;ZonaE2;l_156700002;San_Ignacio;San_Cayetano;San_Cayetano;7199716.177;434968.401;2018-07-23;23;7;2018;-57.64611594;-25.3177004
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02919;SENEPA;E2;Zona_1E2;ZonaE2;l_156700002;San_Ignacio;San_Cayetano;San_Cayetano;7199716.177;434968.401;2018-07-23;23;7;2018;-57.64611594;-25.3177004
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02920;SENEPA;E2;Zona_1E2;ZonaE2;l_156700003;San_Ignacio;San_Cayetano;San_Cayetano;7199727.025;434965.226;2018-07-23;23;7;2018;-57.64614696;-25.31760231
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02921;SENEPA;E2;Zona_1E2;ZonaE2;l_156700003;San_Ignacio;San_Cayetano;San_Cayetano;7199727.025;434965.226;2018-07-23;23;7;2018;-57.64614696;-25.31760231
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02922;SENEPA;E2;Zona_1E2;ZonaE2;l_156700003;San_Ignacio;San_Cayetano;San_Cayetano;7199727.025;434965.226;2018-07-23;23;7;2018;-57.64614696;-25.31760231
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02923;SENEPA;E2;Zona_1E2;ZonaE2;l_156700003;San_Ignacio;San_Cayetano;San_Cayetano;7199727.025;434965.226;2018-07-23;23;7;2018;-57.64614696;-25.31760231
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02924;SENEPA;E2;Zona_1E2;ZonaE2;l_156700003;San_Ignacio;San_Cayetano;San_Cayetano;7199727.025;434965.226;2018-07-23;23;7;2018;-57.64614696;-25.31760231
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02925;SENEPA;E2;Zona_1E2;ZonaE2;l_156700003;San_Ignacio;San_Cayetano;San_Cayetano;7199727.025;434965.226;2018-07-23;23;7;2018;-57.64614696;-25.31760231
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02926;SENEPA;E2;Zona_1E2;ZonaE2;l_156700003;San_Ignacio;San_Cayetano;San_Cayetano;7199727.025;434965.226;2018-07-23;23;7;2018;-57.64614696;-25.31760231
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02927;SENEPA;E2;Zona_1E2;ZonaE2;l_156700004;San_Ignacio;San_Cayetano;San_Cayetano;7199745.017;434970.7822;2018-07-23;23;7;2018;-57.6460909;-25.31744008
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02928;SENEPA;E2;Zona_1E2;ZonaE2;l_156700004;San_Ignacio;San_Cayetano;San_Cayetano;7199745.017;434970.7822;2018-07-23;23;7;2018;-57.6460909;-25.31744008
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02929;SENEPA;E2;Zona_1E2;ZonaE2;l_156700004;San_Ignacio;San_Cayetano;San_Cayetano;7199745.017;434970.7822;2018-07-23;23;7;2018;-57.6460909;-25.31744008
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02930;SENEPA;E2;Zona_1E2;ZonaE2;l_156700004;San_Ignacio;San_Cayetano;San_Cayetano;7199745.017;434970.7822;2018-07-23;23;7;2018;-57.6460909;-25.31744008
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02931;SENEPA;E2;Zona_1E2;ZonaE2;l_156700005;San_Ignacio;San_Cayetano;San_Cayetano;7199752.425;434980.3072;2018-07-23;23;7;2018;-57.64599591;-25.3173736
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02932;SENEPA;E2;Zona_1E2;ZonaE2;l_156700005;San_Ignacio;San_Cayetano;San_Cayetano;7199752.425;434980.3072;2018-07-23;23;7;2018;-57.64599591;-25.3173736
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02933;SENEPA;E2;Zona_1E2;ZonaE2;l_156700005;San_Ignacio;San_Cayetano;San_Cayetano;7199752.425;434980.3072;2018-07-23;23;7;2018;-57.64599591;-25.3173736
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02934;SENEPA;E2;Zona_1E2;ZonaE2;l_156700005;San_Ignacio;San_Cayetano;San_Cayetano;7199752.425;434980.3072;2018-07-23;23;7;2018;-57.64599591;-25.3173736
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02935;SENEPA;E2;Zona_1E2;ZonaE2;l_156700006;San_Ignacio;San_Cayetano;San_Cayetano;7199748.456;434993.5364;2018-07-23;23;7;2018;-57.64586467;-25.31741001
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02936;SENEPA;E2;Zona_1E2;ZonaE2;l_156700006;San_Ignacio;San_Cayetano;San_Cayetano;7199748.456;434993.5364;2018-07-23;23;7;2018;-57.64586467;-25.31741001
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02937;SENEPA;E2;Zona_1E2;ZonaE2;l_156700006;San_Ignacio;San_Cayetano;San_Cayetano;7199748.456;434993.5364;2018-07-23;23;7;2018;-57.64586467;-25.31741001
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02938;SENEPA;E2;Zona_1E2;ZonaE2;l_156700006;San_Ignacio;San_Cayetano;San_Cayetano;7199748.456;434993.5364;2018-07-23;23;7;2018;-57.64586467;-25.31741001
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02939;SENEPA;E2;Zona_1E2;ZonaE2;l_156700006;San_Ignacio;San_Cayetano;San_Cayetano;7199748.456;434993.5364;2018-07-23;23;7;2018;-57.64586467;-25.31741001
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02940;SENEPA;E2;Zona_1E2;ZonaE2;l_156700006;San_Ignacio;San_Cayetano;San_Cayetano;7199748.456;434993.5364;2018-07-23;23;7;2018;-57.64586467;-25.31741001
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02941;SENEPA;E2;Zona_1E2;ZonaE2;l_156950001;San_Ignacio;San_Cayetano;San_Cayetano;7199628.038;435467.713;2018-07-23;23;7;2018;-57.6411595;-25.31851797
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02942;SENEPA;E2;Zona_1E2;ZonaE2;l_156950001;San_Ignacio;San_Cayetano;San_Cayetano;7199628.038;435467.713;2018-07-23;23;7;2018;-57.6411595;-25.31851797
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02944;SENEPA;E2;Zona_1E2;ZonaE2;l_156950001;San_Ignacio;San_Cayetano;San_Cayetano;7199628.038;435467.713;2018-07-23;23;7;2018;-57.6411595;-25.31851797
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02945;SENEPA;E2;Zona_1E2;ZonaE2;l_156950002;San_Ignacio;San_Cayetano;San_Cayetano;7199622.413;435476.464;2018-07-23;23;7;2018;-57.64107283;-25.31856914
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02946;SENEPA;E2;Zona_1E2;ZonaE2;l_156950002;San_Ignacio;San_Cayetano;San_Cayetano;7199622.413;435476.464;2018-07-23;23;7;2018;-57.64107283;-25.31856914
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02947;SENEPA;E2;Zona_1E2;ZonaE2;l_156950002;San_Ignacio;San_Cayetano;San_Cayetano;7199622.413;435476.464;2018-07-23;23;7;2018;-57.64107283;-25.31856914
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02948;SENEPA;E2;Zona_1E2;ZonaE2;l_156950002;San_Ignacio;San_Cayetano;San_Cayetano;7199622.413;435476.464;2018-07-23;23;7;2018;-57.64107283;-25.31856914
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02949;SENEPA;E2;Zona_1E2;ZonaE2;l_156950003;San_Ignacio;San_Cayetano;San_Cayetano;7199616.698;435485.0365;2018-07-23;23;7;2018;-57.64098793;-25.31862112
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02950;SENEPA;E2;Zona_1E2;ZonaE2;l_156950003;San_Ignacio;San_Cayetano;San_Cayetano;7199616.698;435485.0365;2018-07-23;23;7;2018;-57.64098793;-25.31862112
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02951;SENEPA;E2;Zona_1E2;ZonaE2;l_156950003;San_Ignacio;San_Cayetano;San_Cayetano;7199616.698;435485.0365;2018-07-23;23;7;2018;-57.64098793;-25.31862112
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02952;SENEPA;E2;Zona_1E2;ZonaE2;l_156950003;San_Ignacio;San_Cayetano;San_Cayetano;7199616.698;435485.0365;2018-07-23;23;7;2018;-57.64098793;-25.31862112
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02953;SENEPA;E2;Zona_1E2;ZonaE2;l_156950003;San_Ignacio;San_Cayetano;San_Cayetano;7199616.698;435485.0365;2018-07-23;23;7;2018;-57.64098793;-25.31862112
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02954;SENEPA;E2;Zona_1E2;ZonaE2;l_156950004;San_Ignacio;San_Cayetano;San_Cayetano;7199612.59;435491.6444;2018-07-23;23;7;2018;-57.64092248;-25.3186585
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02955;SENEPA;E2;Zona_1E2;ZonaE2;l_156950004;San_Ignacio;San_Cayetano;San_Cayetano;7199612.59;435491.6444;2018-07-23;23;7;2018;-57.64092248;-25.3186585
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02956;SENEPA;E2;Zona_1E2;ZonaE2;l_156950004;San_Ignacio;San_Cayetano;San_Cayetano;7199612.59;435491.6444;2018-07-23;23;7;2018;-57.64092248;-25.3186585
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02957;SENEPA;E2;Zona_1E2;ZonaE2;l_156950004;San_Ignacio;San_Cayetano;San_Cayetano;7199612.59;435491.6444;2018-07-23;23;7;2018;-57.64092248;-25.3186585
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02958;SENEPA;E2;Zona_1E2;ZonaE2;l_156950005;San_Ignacio;San_Cayetano;San_Cayetano;7199608.929;435498.4309;2018-07-23;23;7;2018;-57.64085523;-25.31869185
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02959;SENEPA;E2;Zona_1E2;ZonaE2;l_156950005;San_Ignacio;San_Cayetano;San_Cayetano;7199608.929;435498.4309;2018-07-23;23;7;2018;-57.64085523;-25.31869185
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02960;SENEPA;E2;Zona_1E2;ZonaE2;l_156950005;San_Ignacio;San_Cayetano;San_Cayetano;7199608.929;435498.4309;2018-07-23;23;7;2018;-57.64085523;-25.31869185
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02961;SENEPA;E2;Zona_1E2;ZonaE2;l_156950005;San_Ignacio;San_Cayetano;San_Cayetano;7199608.929;435498.4309;2018-07-23;23;7;2018;-57.64085523;-25.31869185
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02962;SENEPA;E2;Zona_1E2;ZonaE2;l_156950005;San_Ignacio;San_Cayetano;San_Cayetano;7199608.929;435498.4309;2018-07-23;23;7;2018;-57.64085523;-25.31869185
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02963;SENEPA;E2;Zona_1E2;ZonaE2;l_156950005;San_Ignacio;San_Cayetano;San_Cayetano;7199608.929;435498.4309;2018-07-23;23;7;2018;-57.64085523;-25.31869185
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02964;SENEPA;E2;Zona_1E2;ZonaE2;l_156950006;San_Ignacio;San_Cayetano;San_Cayetano;7199587.126;435450.8188;2018-07-23;23;7;2018;-57.64132929;-25.31888668
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02965;SENEPA;E2;Zona_1E2;ZonaE2;l_156950006;San_Ignacio;San_Cayetano;San_Cayetano;7199587.126;435450.8188;2018-07-23;23;7;2018;-57.64132929;-25.31888668
Encuestas_Entomologicas_ProfesioNAles_Simplificado.xls;recipientes;SENEPA02966;SENEPA;E2;Zona_1E2;ZonaE2;l_156950006;San_Ignacio;San_Cayetano;San_Cayetano;7199587.126;435450.8188;2018-07-23;23;7;2018;-57.64132929;-25.31888668
